"","title","movie_id","Action","Adventure","Animation","Comedy","Crime","Documentary","Drama","Family","Fantasy","Foreign","History","Horror","Music","Mystery","Romance","Science Fiction","Thriller","TV Movie","War","Western"
"5581","Royal Bengal Rahasya",5581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5582","Nar",5582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5583","The Art of Flight",5583,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5584","Turn Me On, Dammit!",5584,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5585","The Day",5585,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"5586","Stuck Between Stations",5586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"5587","Don 2",5587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5588","Pariah",5588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5589","Mafia",5589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5590","Bully",5590,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5591","The Lost Bladesman",5591,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"5592","Jiro Dreams of Sushi",5592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5593","She Monkeys",5593,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5594","What a Man",5594,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5595","Father's Day",5595,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5596","After the Revolution",5596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5597","The FP",5597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5598","Manborg",5598,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"5599","TT3D: Closer to the Edge",5599,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5600","Episode 50",5600,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"5601","The Immature",5601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5602","1911",5602,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"5603","Atlantis: End of a World, Birth of a Legend",5603,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5604","Varg Veum - At Night All Wolves Are Grey",5604,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5605","Power Rangers Samurai: Clash of the Red Rangers - The Movie",5605,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5606","The Turin Horse",5606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5607","One Piece 3D: Straw Hat Chase",5607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5608","The Rabbi's Cat",5608,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5609","Love's Kitchen",5609,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"5610","The Dragon Pearl",5610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5611","Americano",5611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5612","Legendary Amazons",5612,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"5613","Burn Notice: The Fall of Sam Axe",5613,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"5614","Hara-Kiri: Death of a Samurai",5614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5615","Ages of Love",5615,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5616","False Trail",5616,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"5617","Thor - Tales of Asgard",5617,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5618","Ra.One",5618,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5619","Into the Abyss",5619,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5620","Collision Earth",5620,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"5621","The Suite Life Movie",5621,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"5622","Kayıp Özgürlük",5622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5623","The Inheritance",5623,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0
"5624","Ecotopia",5624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5625","Everyday Black Man",5625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5626","Adele: Live at the Royal Albert Hall",5626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5627","Sümela'nın Şifresi Temel",5627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5628","Super Shark",5628,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5629","Frozen Silence",5629,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"5630","The Greening of Whitney Brown",5630,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"5631","Çınar Ağacı",5631,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"5632","Freddy Frogface",5632,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5633","Chop",5633,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5634","Wrinkles",5634,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5635","Nirvana: Live At The Paramount",5635,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5636","Enter Nowhere",5636,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"5637","The Greatest Movie Ever Sold",5637,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5638","Diaries of the Cheating Hearts",5638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5639","Çalgı Çengi",5639,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5640","Session",5640,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5641","Scooby-Doo! Legend of the Phantosaur",5641,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"5642","The Reunion",5642,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5643","The Adopted",5643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5644","Razend",5644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5645","Requiem for a Killer",5645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5646","Lollipop Monster",5646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5647","Don't Let Him In",5647,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"5648","Martha Marcy May Marlene",5648,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5649","Superclásico",5649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5650","Night of the Living Carrots",5650,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5651","Gettysburg",5651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5652","Nobody Else But You",5652,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"5653","Possessing Piper Rose",5653,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5654","Children of the Corn: Genesis",5654,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5655","Somebody's Hero",5655,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"5656","Slove",5656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5657","Glee: The Concert Movie",5657,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"5658","Iz - rêç",5658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5659","On the Ice",5659,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5660","Kamen Rider W Returns: Kamen Rider Eternal",5660,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5661","The Great Ghost Rescue",5661,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"5662","Lilly the Witch: The Journey to Mandolan",5662,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"5663","Inkubus",5663,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5664","Will",5664,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"5665","Underground",5665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5666","March of the Dinosaurs",5666,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5667","Lena",5667,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"5668","Knockout",5668,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"5669","Torrente 4: Lethal crisis (Crisis letal)",5669,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5670","A Beautiful Life",5670,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
"5671","Lady Grey London",5671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5672","Beyond the Blackboard",5672,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"5673","Blood Out",5673,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5674","The Howling: Reborn",5674,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5675","The Pig Who Cried Werewolf",5675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5676","Dirty Hearts",5676,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"5677","The Crocodiles 3",5677,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"5678","Below Zero",5678,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5679","Still Screaming: The Ultimate Scary Movie Retrospective",5679,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5680","The Eye of the Storm",5680,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5681","Alps",5681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5682","The Gundown",5682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"5683","My Way",5683,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"5684","Lessons of a Dream",5684,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5685","The Terror Beneath",5685,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5686","Jack the Reaper",5686,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5687","Sharpay's Fabulous Adventure",5687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5688","Toll Booth",5688,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5689","Zindagi Na Milegi Dobara",5689,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"5690","1313: Haunted Frat",5690,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5691","Men in the City 2",5691,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5692","Stopped on Track",5692,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5693","White Vengeance",5693,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5694","Thrive",5694,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5695","Freerunner",5695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5696","We Have a Pope",5696,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5697","The Task",5697,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5698","Elena",5698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5699","Happiness Is a Warm Blanket, Charlie Brown",5699,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5700","Vampire",5700,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"5701","Certain Prey",5701,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"5702","Eyyvah Eyvah 2",5702,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"5703","Almanya: Welcome to Germany",5703,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5704","House of the Rising Sun",5704,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5705","Exposed",5705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"5706","Alien Armageddon",5706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5707","Smuggler",5707,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5708","ID:A",5708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5709","Fight the Fight",5709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5710","Where Do We Go Now?",5710,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5711","Choose",5711,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"5712","Little Birds",5712,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5713","White As Snow",5713,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5714","72.Kogus",5714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5715","Love Birds",5715,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5716","Breathing",5716,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5717","Mere Brother Ki Dulhan",5717,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"5718","The Incident",5718,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5719","La Planque",5719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5720","Legend of a Rabbit",5720,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5721","Ivan Tsarevich & the Grey Wolf",5721,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5722","Super Tanker",5722,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
"5723","The Art of Love",5723,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5724","The Valdemar Legacy II: The Forbidden Shadow",5724,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"5725","Bodyguard",5725,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"5726","Autoerotic",5726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"5727","My Worst Nightmare",5727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5728","Dragon Crusaders",5728,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"5729","The Legend of Mor'du",5729,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5730","King Naresuan 3",5730,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"5731","Somnolence",5731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"5732","InSight",5732,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"5733","Worst. Prom. Ever.",5733,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5734","Blooded",5734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5735","Rasputin",5735,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"5736","Almighty Thor",5736,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"5737","Urban Explorer",5737,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5738","Funkytown",5738,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5739","Oba: The Last Samurai",5739,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"5740","Resurrect Dead: The Mystery of the Toynbee Tiles",5740,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5741","The Gang of Oss",5741,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5742","Foster",5742,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"5743","Babycall",5743,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5744","All Superheroes Must Die",5744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"5745","Escapee",5745,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5746","Ticket Out",5746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5747","Another Gantz",5747,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"5748","SuperManager, or Hack of the Fate",5748,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5749","A Happy Event",5749,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5750","Top Cat The Movie",5750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5751","The Hike",5751,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5752","Love and Other Troubles",5752,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5753","This Girl Is Bad-Ass!!",5753,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5754","The Prodigy: World's On Fire",5754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"5755","The Kunoichi: Ninja Girl",5755,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"5756","Being Elmo: A Puppeteer's Journey",5756,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5757","Sympathy for Delicious",5757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5758","Immortal Island",5758,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5759","The Fields",5759,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
"5760","The Broken Tower",5760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5761","His Way",5761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5762","Sinyora Enrica ile İtalyan Olmak",5762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5763","Melting Away",5763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5764","Woody Allen: A Documentary",5764,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5765","200 MPH",5765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5766","Hop Dedik Deli Dumrul",5766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5767","Hindsight",5767,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"5768","Remains",5768,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"5769","The Tunnel",5769,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
"5770","Dawn of the Dragonslayer",5770,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5771","A Fairly Odd Movie: Grow Up, Timmy Turner!",5771,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"5772","The Road",5772,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"5773","The Source",5773,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5774","Federal Bank Heist",5774,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5775","Hollywoo",5775,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5776","Marvel Knights Animation: Spider-Woman - Agent of S.W.O.R.D.",5776,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"5777","House of Tolerance",5777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5778","The Salt of Life",5778,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"5779","Ecstasy",5779,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5780","These Amazing Shadows",5780,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5781","Cassadaga",5781,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5782","The Well Digger's Daughter",5782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"5783","The Borrowers",5783,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"5784","Kağıt",5784,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5785","Donovan's Echo",5785,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5786","S.I.U.",5786,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5787","Livid",5787,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5788","Pokémon the Movie White: Victini and Zekrom",5788,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5789","Letters to Santa",5789,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5790","Kaydara",5790,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"5791","Cell 213",5791,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"5792","Wreckers",5792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5793","Kaledeki Yalnızlık",5793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5794","Scapegoat",5794,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5795","Mr. & Mrs. Incredible",5795,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"5796","Act Naturally",5796,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5797","The Prince of Tennis: Showdown in England's Tennis Fortress",5797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5798","Isenhart: The Hunt Is on for Your Soul",5798,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
"5799","Guilty of Romance",5799,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"5800","Late Bloomers",5800,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"5801","Kevin Hart: Laugh at My Pain",5801,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5802","Keeping Up with the Randalls",5802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5803","Natural Selection",5803,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5804","Varg Veum - The Consorts of Death",5804,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"5805","Killing Bono",5805,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5806","Game of Thrones: Complete History and Lore",5806,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"5807","Teen Spirit",5807,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"5808","Mother 007",5808,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"5809","Vicky and the Treasure of the Gods",5809,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"5810","Unforgivable",5810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5811","Stealing Paradise",5811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5812","Bringing Up Bobby",5812,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5813","Busty Coeds vs. Lusty Cheerleaders",5813,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5814","Athena: Goddess of War",5814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5815","Rosewood Lane",5815,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"5816","Born to Ride",5816,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"5817","A Bottle in the Gaza Sea",5817,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5818","Punished",5818,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"5819","Rab Jad Nak",5819,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"5820","Beat the World",5820,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
