,Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,release_year,release_decade
1156,16,False,/j6IsM4xAvkSQoj7O7JnEnw4WUay.jpg,"[12, 14, 28, 878]",29903,en,Barbarian Queen,"Set during the days of the Roman Empire. A simple village is raided by Roman troops, and most of the people are whisked off to be slaves or killed. Three women survive and set off to liberate their people. When they arrive at the Roman city, they team up with the local underground to seek vengeance and liberation of the slaves",1.23175,/249MmRAvMaoyJYOghwnJNqRg86y.jpg,1985-11-30,Barbarian Queen,False,4.6,9,1985,1980
1157,17,False,/rTWrUDq1191PE6iZBnmWB0sCUek.jpg,"[14, 16, 27, 878]",9463,ja,バンパイアハンターD,"In a far-future time ruled by the supernatural, a young girl requests the help of a vampire hunter to kill the vampire who has bitten her and thus prevent her from becoming a vampire herself.",1.222746,/yvFU52GaJdqQjkftG9WF1kczQLw.jpg,1985-12-21,Vampire Hunter D,False,6.5,57,1985,1980
1158,18,False,/eCcJ2C2CzyR7OKOhHSPyAjQAjlm.jpg,"[18, 878, 53]",34028,en,Warning Sign,An accident occurs in an ultra-secret government biological weapons laboratory spreading a sinister bacteria.,1.220615,/4vgizAEKl8aJ2ngVqSbif86VnZj.jpg,1985-08-23,Warning Sign,False,4.8,8,1985,1980
1159,19,False,/smQmLecMRJ2TnnExScxZDnjGAoN.jpg,"[35, 10751, 14, 878]",18252,en,My Science Project,"Michael and Ellie break into a military junkyard to find a science project for Michael's class, and discover a strange glowing orb which absorbs electricity. When the orb begins to blend past, present, and future, its up to Michael and Ellie to stop the orb and save mankind.",1.21576,/fLknudxoi1qSNnvtOlNSYRYL8Hq.jpg,1985-08-09,My Science Project,False,6.1,36,1985,1980
1160,0,False,/urAHyTOSZcqvIsROFaDQJp9shCb.jpg,"[878, 53, 27]",58903,en,Creature,"A crew of scientists arrives on a far, cold planet to examine archaic artifacts of unknown origin. They discover that their German enemies already have a ship there. When they seek their help after a failed landing, they only find the Germans’ bodies, obviously slaughtered by one of the archaic creatures, awoken to new life. Now the alien is after them.",1.206018,/8m7csLmzRSpBSUxo7FgEFtVlFIu.jpg,1985-05-08,Creature,False,4.5,18,1985,1980
1161,1,False,/vmYVovkjSSP180BP2TmrNjMrBpG.jpg,"[28, 12, 878, 10752]",17790,en,Zone Troopers,"American soldiers, led by The Sarge, are stuck behind Nazi enemy lines. As they make their way across the Italian countryside, they come across an alien spaceship that has crash-landed in the woods. The alien pilot is dead, but one of the ship's passengers is on the loose. As the GIs hunt down the alien by splitting into smaller groups, they're not only tracked by the Nazis, but also a whole host of other aliens come to save their stranded party.",1.190784,/3f538E6gaB6phoKFRTzd3rr06cg.jpg,1985-10-01,Zone Troopers,False,3.6,10,1985,1980
1162,2,False,/nTt9G7cv39rv3kcyX5y0zJwU23R.jpg,"[27, 878]",5734,en,Biohazard,Alien monster uses a psychic to try to take over the earth.,1.157718,/oR4DeeHLUJBOzQGDALOIuU63PDK.jpg,1985-08-03,Biohazard,False,4.0,8,1985,1980
1163,3,False,/zOPe0FmqTkFSgisiM5sj7j7dwFh.jpg,[878],42033,en,Def-Con 4,"Two men and a woman circle the globe in a satellite armed with a nuclear device. The third world war breaks out, and a few months later the satellite crashes. They survive the crash but one man gets killed by survivors and the other man gets caught. The woman stays by the remains of the the satellite but is soon caught by evil punks who have taken power.",1.157672,/gL8uPs1vZhNu5cEhK0oaOKMbOGV.jpg,1985-03-15,Def-Con 4,False,2.7,9,1985,1980
1164,4,False,/gtgpdtF7ejE1yeBklbdFYmM1Xza.jpg,"[878, 14, 27, 12]",7011,en,Joey,"A nine year old boy named Joey, who after the tragic death of his father, begins to experience psychic powers such as allowing him to move inanimate objects with his mind, set things on fire, and even communicate with his dead father. However, not everything is good for Joey as his newly gained powers accidentally awake an evil supernatural force that is contained inside the body of an old ventriloquist's dummy that Joey found in an abandoned house. The supernatural Dummy shows similar powers to Joey's, and soon he puts the lives of everyone near Joey in danger as the evil Dummy has dark plans for Joey's special powers.",1.150763,/zB21QwHOomxVSdeSm6Pz5P3l2hi.jpg,1985-11-21,Making Contact,False,6.4,6,1985,1980
1165,5,False,/6xEREiGHs7XoP6xx31iRaZKdPnS.jpg,"[12, 14, 28, 878, 10751]",19736,en,Baby: Secret of the Lost Legend,"Paleontologist and her husband discover a mother and baby brontosaurus in Africa, try to protect them from hunters who want to capture them.",1.137968,/mYYAzvVr4JJxJ89mlgETWJWcznK.jpg,1985-03-22,Baby: Secret of the Lost Legend,False,5.3,22,1985,1980
1166,6,False,/c4ZvfqSQx9WYz2az8SvndSttszt.jpg,"[14, 27, 28, 35, 878, 10769, 16]",90063,es,Vampiros en La Habana,"Scientists Werner Amadeus, son of Count Dracula, develops an anti-sun formula for vampires.  He moves to Cuba with his nephew Joseph Emanuel.  Joseph grows up drinking the formula and forgets his origin, becoming Pepe, a trumpet player mixed up with revolutionaries in 1933 Havana.  Soon he will be in the centre of a dispute for his uncle's formula between vampire factions from the USA: the Capa Nostra Society and from Europe: the Vampiro Group.",1.13172,/gD4iXhoHQeRGvGmKpZaXGrQ3RlL.jpg,1985-07-30,Vampires in Havana,False,5.3,10,1985,1980
1167,7,False,/uMbspwXBFV1qcviOiG6K5vHRr2D.jpg,"[878, 16, 12, 14]",108048,fr,Gwen et le Livre de Sable,"Gwen is a young girl adopted by a nomad tribe in a desert post-apocalyptic world. When Gwen's friend is kidnapped, she and an old woman called Roseline embark on a trip to bring him back.",1.13,/hWi3ilWxscqxVH3mvC7BY8Id2jz.jpg,1985-02-06,"Gwen, the Book of Sand",False,6.5,2,1985,1980
1168,8,False,,"[18, 27, 878]",52318,en,Alien Predators,"3 young friends are on vacation in Spain, until weird things begin to occur and then a man from NASA tells them what's really going on: Dangerous Alien Organisms from the Apollo 14 Moon Mission, which was tested on animals on SkyLab. But then the organisms fell to earth with SkyLab and they are now starting to infect people by brutally killing them off. And these 3 friends and NASA scientist must get an antidote from a NASA Lab nearby and save themselves and the rest of the world.",1.129091,/hCnerFAqhTqgH9sKvZlthKo2z5o.jpg,1985-01-01,Alien Predators,False,5.1,7,1985,1980
1169,9,False,/9gKPWagMf8MjL3ibHrWui8hmBi6.jpg,"[12, 14, 16, 35, 878, 10751]",11243,en,The Care Bears Movie,"The Care Bears have their work cut out for them, because Nicolas, a lonely magician's assistant, is about to fall under the evil influence of a bad spirit who lives in an ancient magic book -- it seems Nicolas will do just about anything for friends. Aside from Nicolas, Kim and Jason are in trouble because they are starting not to trust people after suffering many disappointments.",1.108968,/2QL6fPbI7HPNsHDJpygohUwbmgg.jpg,1985-03-23,The Care Bears Movie,False,5.3,22,1985,1980
1170,10,False,,"[878, 35]",26400,ru,Как стать счастливым,,1.087,/9a5GSqiOhpa6GtWMLrvBrg92NIS.jpg,1985-01-01,Как стать счастливым,False,3.5,2,1985,1980
1171,11,False,/i4hsOlghKNWKNjJmIrlYBgAqxM2.jpg,"[16, 10751, 878]",47296,en,Rainbow Brite and the Star Stealer,"Rainbow Brite, and her magical horse Starlite, must stop an evil princess and her underlings from taking over the planet Spectra. When they meet Orin, the wise Sprite tries to make the two children get along and work together to stop the evil Princess. Orin tells them that they can only destroy her by combining their own powers against her. Getting in the way of their mission is the sinister Murky Dismal and his bumbling assistant Lurky who, as usual, are lavishing in the new gloom created by the darkening of Spectra, as well as trying to steal Rainbow's magical color belt.",1.078673,/wyGkVODIPNwE7sixTl06cZcObkq.jpg,1985-11-15,Rainbow Brite and the Star Stealer,False,4.5,4,1985,1980
1172,12,False,/5BPwZjYtUIvAJJ2QlJyCK1HSpLc.jpg,"[35, 10749, 878]",41243,en,Creator,"With the help of student assistant Boris and stolen university equipment, Dr. Harry Wolper plans to clone his dead wife. But then he meets Meli, an egg donor for his experiment, and they fall in love. Faced with choosing between his deceased wife and Meli, Dr. Wolper sees his situation in a new light when Boris' own new love, Barbara, falls into a coma. Meanwhile, another professor tries shutting down the cloning project.",1.077776,/yVpp427Ui7h6dPTHmeyGFF1EVA5.jpg,1985-09-20,Creator,False,6.1,14,1985,1980
1173,13,False,/rL8d5V6OW74oYojL2TgdMO3dWIs.jpg,"[27, 878]",77361,fr,Death Warmed Up,A kid is hypnotized by a scientist to kill his parents and ends in a mental institution. As a grown up he returns to seek revenge over the scientist.,1.073737,/e0STlhLVaK6qYedQi99MZ2EkCTg.jpg,1985-01-01,Death Warmed Up,False,4.0,4,1985,1980
1174,14,False,/ncZ5SpdRR5fxfh6RSzMiJwM4bju.jpg,"[878, 18]",71933,en,"O-bi, o-ba: Koniec cywilizacji","Set in an underground dungeon inhabited by bundled, ragged human beings, after the nuclear holocaust. The story follows the wanderings of a hero through the situations of survival. People wait for the Ark to arrive and rescue them while their habitat falls apart.",1.071487,/dh44YerHWX6VCpBeN710LsXBuIN.jpg,1985-06-28,"O-Bi, O-Ba: The End of Civilization",False,6.4,7,1985,1980
1175,15,False,/oIlHiNqYZbq0xqM6vji8R636yES.jpg,"[28, 16, 878]",117347,ja,Sengoku machine GoShogun: toki no ihôjin,"Remi, on the verge of death, is a member of the GoShogun team who once saved the world several times. Now an old woman who has retreated from the world, her former team mates gather at her deathbed trying to save her life. At the same time, time goes back to when she was but a small child when she was buried alive and nearly died and when she was still with the rest of her team on a dangerous suicidal mission. As we see her older self strugling to hold on to life, we see that she has done the same thing her whole life through and her former team mates watches helplessly as her hold on life loosens slowly right before their eyes.",1.0695,/7zlBreJR02n0y0bIrP993wHJk5F.jpg,1985-04-27,GoShogun: The Time Étranger,False,7.0,2,1985,1980
1176,16,False,/pEln2InCcskI4wpcRdXlJvDyuqu.jpg,"[27, 878, 28]",92766,fr,Underworld,"When high class hooker Nicole is kidnapped from her brothel, Rich businessman Hugo Motherskille hires her ex love Roy Bain to find her. Investigating the disappearance, he eventually finds traces that lead to Dr. Savary, who has produced a strange white powder that's coveted by a race of deformed human beings who live in the underworld in the sewers below the city.",1.064405,/svFRk1K5uiU26bWGCrgScwsqjaw.jpg,1985-11-29,Underworld,False,3.5,6,1985,1980
1177,17,False,/6VHIeoBZ11X5d2m9iu7uqpsLzD.jpg,"[27, 878, 80]",75564,en,The Galaxy Invader,An alien is hunted by a gang of drunken hillbillies who saw him crash-land his spaceship.,1.053411,/Z1qDpmfW0FP8To5RZo99gTrkXF.jpg,1985-04-01,The Galaxy Invader,False,3.3,5,1985,1980
1178,18,False,/rig2GY08kSwv1tKYQHKOuZxP3Zc.jpg,"[878, 28, 12]",440436,ja,電撃戦隊チェンジマン THE MOVIE,The Changeman must work with an earthquake institute to prevent Earth from being destroyed in a sea of fire by the Gozma.,1.05,/s7xAzHurI2QxCHYEAPZse60S3No.jpg,1985-03-15,Dengeki Sentai Changeman: The Movie,False,0.0,0,1985,1980
1179,19,False,/uxnSNyqQkIybBiPP03JaLTozYu0.jpg,"[878, 28, 12]",440438,ja,電撃戦隊チェンジマン　シャトルベース！危機一髪！,"After a Space Beast throws them off Shuttle Base, the Changeman scramble to get their ship back as Sayaka tries to protect it from the inside.",1.05,/eDob5Zc2Pfe0rwWaQcRuVmCF9K8.jpg,1985-07-13,Dengeki Sentai Changeman: Shuttle Base! The Critical Moment!,False,0.0,0,1985,1980
1180,0,False,/r2zB2vGLDQVxlRZISH7KzQ6reiC.jpg,"[27, 28, 53, 878]",679,en,Aliens,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story, all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",6.530327,/nORMXEkYEbzkU5WkMWMgRDJwjSZ.jpg,1986-07-18,Aliens,False,7.7,2546,1986,1980
1181,1,False,/rOzFJMPj1h5AFO1SzQtGWmyaNjV.jpg,"[35, 14, 878]",10658,en,Howard the Duck,A scientific experiment unknowingly brings extraterrestrial life forms to the Earth through a laser beam. First is the cigar smoking drake Howard from the duck's planet. A few kids try to keep him from the greedy scientists and help him back to his planet. But then a much less friendly being arrives through the beam...,2.810332,/f2pj3SSj1GdFSrS5bUojT56umL6.jpg,1986-08-01,Howard the Duck,False,5.1,183,1986,1980
1182,2,False,/n1pVsaow4q5HnBaGCkmEwRi0YAG.jpg,"[16, 878, 35]",68828,ja,アウトランダーズ,"In the midst of a violent invasion of Earth by unknown alien forces, photo-journalist Wakatsuki Tetsuya comes across a scantily-clad alien woman, cutting a swath of death through the Terran ranks with her sword. After a chaotic struggle, Tetsuya is knocked unconscious, only to awaken aboard her starship. To his surprise, she turns out to be Kahm, the invaders' princess - and she has picked Tetsuya for a starring role in her upcoming wedding. As the groom....",2.766338,/yTGDN6xzbKAOjX9JP55HmmBylrY.jpg,1986-12-16,Outlanders,False,1.0,1,1986,1980
1183,3,False,/yoOgUFzKst23wCcW4TdakAJ1lXd.jpg,"[35, 10751, 878]",2605,en,Short Circuit,"After a lightning bolt zaps a robot named Number 5, the lovable machine starts to think he's human and escapes the lab. Hot on his trail is his designer, Newton, who hopes to get to Number 5 before the military does. In the meantime, a spunky animal lover mistakes the robot for an alien and takes him in, teaching her new guest about life on Earth.",2.729547,/7HGVea7ful5Hvm7yngAQhIXubJv.jpg,1986-05-09,Short Circuit,False,6.4,424,1986,1980
1184,4,False,/fAbDSD1wMTLbM5ANAUBFKeCJkxO.jpg,"[27, 878]",9426,en,The Fly,"When Seth Brundle makes a huge scientific and technological breakthrough in teleportation, he decides to test it on himself. Unbeknownst to him, a common housefly manages to get inside the device and the two become one.",2.676007,/q49tjSe3O152t9QVwaradePGu7W.jpg,1986-08-15,The Fly,False,7.1,763,1986,1980
1185,5,False,/c9zy6wPg4sT4zAlW4bLmVvNia9h.jpg,"[878, 28, 53]",36349,en,Black Moon Rising,An FBI free-lancer stashes a stolen Las Vegas-crime tape in a high-tech car stolen by someone else.,2.64767,/v2fXTvoGnYvEhTmiuubE37YrWv1.jpg,1986-01-10,Black Moon Rising,False,6.1,23,1986,1980
1186,6,False,/2SmriSA5l4WE40KnZ8mA0GuqtEJ.jpg,"[878, 12]",168,en,Star Trek IV: The Voyage Home,"Fugitives of the Federation for their daring rescue of Spock from the doomed Genesis Planet, Admiral Kirk (William Shatner) and his crew begin their journey home to face justice for their actions. But as they near Earth, they find it at the mercy of a mysterious alien presence whose signals are slowly destroying the planet. In a desperate attempt to answer the call of the probe, Kirk and his crew race back to the late twentieth century. However they soon find the world they once knew to be more alien than anything they've encountered in the far reaches of the galaxy!",2.187921,/62nATuMKuaLhd5VHKumHOrJnCZa.jpg,1986-11-25,Star Trek IV: The Voyage Home,False,6.8,405,1986,1980
1187,7,False,/dqUw5SO18T8qFs8A0NVq85M5Of3.jpg,"[35, 27, 878]",3980,en,Critters,A massive ball of furry creatures from another world eat their way through a small mid-western town followed by intergalactic bounty hunters opposed only by militant townspeople.,1.690234,/8GdjSm8SyRQAf7tTW7lcgHK0fWZ.jpg,1986-04-11,Critters,False,5.8,183,1986,1980
1188,8,False,/jUrEJQ6tx48KTF47PdA9f1tAZy6.jpg,"[28, 18, 27, 878]",9980,en,Maximum Overdrive,"When a comet passes close to the earth, machines all over the world come alive and go on homicidal rampages. A group of people at a desolate truck stop are held hostage by a gang of homicidal 18-wheelers. The frightened people set out to defeat the killer machines ... or be killed by them.",1.632867,/lgNXAQ1TlKEKzssbjcc5iEhs8mi.jpg,1986-07-25,Maximum Overdrive,False,5.5,133,1986,1980
1189,9,False,/frQ7WuW595dispaIW66SYmzKasG.jpg,"[10751, 878, 12]",10122,en,Flight of the Navigator,"In Flight of the Navigator, 12-year old David Freeman goes missing in 1978, only to reappear in 1986. In the eight years that have passed, he hasn't aged. It's no coincidence that at the time he comes back, a flying saucer is found. David feels inexplicably connected to the fantastic machine...",1.623108,/69kD2bpkwSadpN30JB9vJrlz8HW.jpg,1986-07-30,Flight of the Navigator,False,6.8,179,1986,1980
1190,10,False,/Zba2rdu4wHa0g1V4zMFg9QFNSj.jpg,"[878, 18]",73920,ru,Письма мертвого человека,"In a world after the nuclear apocalypse a scholar helps a small group of children and adults survive, staying with them in the basement of the former museum of history. In his mind he writes letters to his son — though it is obvious that they will never be read.",1.567016,/iTuJl4uNkZHyP3Nyln9Cino0uyB.jpg,1986-12-12,Dead Man's Letters,False,6.7,20,1986,1980
