,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
7,False,/kgTeolag8i0mTgE5dIqhMulWPkF.jpg,"[18, 53, 10749]",10922,en,The Human Stain,"Coleman Silk is a worldly and admired professor who loses his job after unwittingly making a racial slur. To clear his name, Silk writes a book about the events with his friend and colleague Nathan Zuckerman, who in the process discovers a dark secret Silk has hidden his whole life. All the while, Silk engages in an affair with Faunia Farley, a younger woman whose tormented past threatens to unravel the layers of deception Silk has constructed.",1.462412,/ajmYYt8KGXn8a7Boew0D6VvlN5q.jpg,2003-10-29,The Human Stain,False,6.1,92
8,False,/tGjNLqnTbT6TgAHyr45DGK3b8uI.jpg,"[35, 18, 10749]",22958,en,The Shape of Things,"Quiet, unassuming Adam is changing in a major way, thanks to his new girlfriend, art student Evelyn. Adam's friends are a little freaked by the transformation.",1.453473,/9Fi7T0WLQThhIY4XZK0mt6YukzY.jpg,2003-01-01,The Shape of Things,False,6.4,30
9,False,/aRT5mg1hRnsf4PJG0GEdFNpIo1r.jpg,"[18, 10749]",13132,en,All the Real Girls,"In a small North Carolina town, Paul, a womanizer, meets Noel, a confused intellectual returning home for the first time in years since she left for boarding school. The film depicts the typical romance of a good girl and a bad boy, in an interesting way.",1.432036,/dP6j9oKy7Jog0rLFJx4yHNnwFRU.jpg,2003-08-01,All the Real Girls,False,5.7,26
10,False,/8ELLcGJkQD1JrjJ6A5LS3Frn87q.jpg,"[35, 18, 10751, 10749]",10735,en,What a Girl Wants,"An American girl, Daphne, heads to Europe in search of the father she's never met. But instead of finding a British version of her bohemian mother, she learns the love of her mom's life is an uptight politician. The only problem now is that her long-lost dad is engaged to a fiercely territorial social climber with a daughter who makes Daphne's life miserable.",1.426004,/ctYovWPdo7AYgYsLRR8WsNsRa2T.jpg,2003-03-27,What a Girl Wants,False,5.7,256
11,False,/2IBDEDoKzvVeIMkmq7cHoQilmJf.jpg,"[18, 10749, 12, 10752]",9839,en,Beyond Borders,"Beyond Borders is an epic tale of the turbulent romance between two star-crossed lovers set against the backdrop of the world's most dangerous hot spots. Academy Award winner Angelina Jolie stars as Sarah Jordan, an American living in London in 1984. She is married to Henry Bauford son of a wealthy British industrialist, when she encounters Nick Callahan a renegade doctor, whose impassioned plea for help to support his relief efforts in war-torn Africa moves her deeply. As a result, Sarah embarks upon a journey of discovery that leads to danger, heartbreak and romance in the far corners of the world.",1.42084,/97iqRvFDTKwe5kuapk1OPCBbskk.jpg,2003-10-23,Beyond Borders,False,6.7,84
12,False,/5vkOsFODqjRByJ8TpJpYdYsdwGC.jpg,"[35, 10749]",9582,en,A Guy Thing,"Paul Morse is a good guy. When his friends throw him a wild bachelor party, he just wants to keep his conscience clean -- which is why he's shocked when he wakes up in bed with a beautiful girl named Becky and can't remember the night before. Desperate to keep his fiancée, Karen, from finding out what may or may not be the truth, he tells her a teensy lie. Soon his lies are spiraling out of control and his life is a series of comical misunderstandings.",1.418557,/6EYCVOnFrHDDWnh6FjwlFFdp9R5.jpg,2003-01-17,A Guy Thing,False,5.3,66
13,False,/mjebg3f6YHkTeeUkAPLuPrXFNnm.jpg,"[35, 10749]",24621,en,Chasing Papi,"Playboy Thomas Fuentes has so far been able to skate by in life on good looks and charm alone. But when his duplicitous relationships with three women -- impassioned waitress Cici, meticulous lawyer Lorena and bored socialite Patricia -- spiral out of control, he suffers a mental breakdown. His doctor recommends that he choose just one girlfriend -- but can he choose in time before they discover his deception?",1.414131,/45xPZAQ8ULg8OtwCe9XkwXMS8qK.jpg,2003-04-16,Chasing Papi,False,6.0,12
14,False,/2GoSu8vwmK8pfaJVmJMJ9yVBHy6.jpg,"[35, 10749]",17813,en,Alex & Emma,"Writer Alex Sheldon (Luke Wilson) must finish his novel within a month. If he doesn't, he won't get paid. And, if that happens, angry Mafia types to whom he owes money will come looking for him. In order to expedite things, Alex hires typist Emma Dinsmore (Kate Hudson) and begins dictating his novel. The book is about a doomed love affair between a character similar to Alex and a character named Polina Delacroix (Sophie Marceau). But, as Alex falls for Emma, his work takes a different turn.",1.41138,/fUQwFWUpI8s6QnFYVt5NMMITwgQ.jpg,2003-06-16,Alex & Emma,False,5.1,52
15,False,/92DQbJfioe7Jxlh8HZy0M303ndk.jpg,"[18, 35, 10749]",8424,fr,Jeux d'enfants,"As adults, best friends Julien and Sophie continue the odd game they started as children -- a fearless competition to outdo one another with daring and outrageous stunts. While they often act out to relieve one another's pain, their game might be a way to avoid the fact that they are truly meant for one another.",1.410183,/u2TAmZds7SzHUA8RSlF08cMVMwE.jpg,2003-09-17,Love Me If You Dare,False,7.4,389
16,False,/ehPYutjkXMfTxWgCiIsU5GSXMhG.jpg,"[18, 10749]",25988,en,The Sleeping Dictionary,"A young Englishman is dispatched to Sarawak to become part of the British colonial government. He encounters some unorthodox local traditions, and finds himself faced with tough decisions of the heart involving the beautiful Selima, the unwitting object of his affections.",1.407227,/8VctURohdLueAlj7vEh0AHNsKHH.jpg,2003-01-31,The Sleeping Dictionary,False,6.0,28
17,False,/b2G4V4qkX3x9t6FmRdl4ONl3Ubu.jpg,"[12, 18, 28, 53, 10749]",5889,ja,あずみ,"In war-torn Japan, the Tokugawa Shogun, desperate to restore peace to his people, orders the assassination of the hostile warlords. A beautiful young woman is raised from birth with nine other orphans, to become an assassin. Her name is Azumi, the ultimate assassin.",1.383535,/2jgvNVvcV92DrX0pMJcHNlqsst3.jpg,2003-05-10,Azumi,False,6.3,65
18,False,/vOr2YDpH7jSGnh13v39jMq90UHN.jpg,"[35, 18, 10749]",9499,en,Le Divorce,"While visiting her sister in Paris, a young woman finds romance and learns her brother-in-law is a philanderer.",1.374566,/kknXCFaww99tXIu8hY1kXwu0fep.jpg,2003-08-08,Le Divorce,False,4.8,27
19,False,/xgrjj3Mx3knqaX8GLLY0Vcv7sdg.jpg,"[35, 10749]",2830,en,My Boss's Daughter,"When a young man agrees to housesit for his boss, he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on – his boss's daughter. But he doesn't plan on the long line of other houseguests that try to keep him from his mission. And he also has to deal with the daughter's older brother, who's on the run from local drug dealers.",1.37028,/du7joY11DJZeXXph7FwkJ3uo7om.jpg,2003-08-21,My Boss's Daughter,False,4.4,141
0,False,/1dXTsaFxHoF9cas08UjAqE8NqOW.jpg,"[878, 18, 10749]",38,en,Eternal Sunshine of the Spotless Mind,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",5.1028,/7y3eYvTsGjxPYDtSnumCLIMDkrV.jpg,2004-03-19,Eternal Sunshine of the Spotless Mind,False,7.9,2682
1,False,/fxi6HNlCqRd2JAfinpSsEgUblZJ.jpg,"[18, 10749]",2288,en,Closer,"A witty, romantic, and very dangerous love story about chance meetings, instant attractions, and casual betrayals. Two couples disintegrate when they begin destructive adulterous affairs with each other.",3.471321,/jZINusxU1VUKae1s6j39jeFrnJt.jpg,2004-12-01,Closer,False,6.7,584
2,False,/ny2EnW3hj8lao4luKj7qD2pB8jk.jpg,"[35, 10749]",1824,en,50 First Dates,"Henry is a player skilled at seducing women. But when this veterinarian meets Lucy, a girl with a quirky problem when it comes to total recall, he realizes it's possible to fall in love all over again…and again, and again. That's because the delightful Lucy has no short-term memory, so Henry must woo her day after day until he finally sweeps her off her feet.",3.469397,/vKKdsaq3OomDvFdpPpWVg0L6gB9.jpg,2004-02-13,50 First Dates,False,6.6,1567
3,False,/8va2PF08dUNrXppSNkasLuczTnC.jpg,"[35, 14, 10749]",10096,en,13 Going On 30,"After total humiliation at her thirteenth birthday party, Jenna Rink wants to just hide until she's thirty. With a little magic, her wish is granted, but it turns out that being thirty isn't as always as awesome as she thought it would be!",3.109864,/t0c3qxcKSaO4iBYVAzIeyPbC8I1.jpg,2004-04-13,13 Going On 30,False,6.2,865
4,False,/tie8vA3q3Q9BB5RlMlexRvv9xoh.jpg,"[18, 10402, 10749]",27,en,9 Songs,"Matt, a young glaciologist, soars across the vast, silent, icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall - London's Brixton Academy. They are in bed at night's end. Together, over a period of several months, they pursue a mutual sexual passion whose inevitable stages unfold in counterpoint to nine live-concert songs.",3.095417,/bvGyYmmnQG5NPP7m2nuLhaiC8LH.jpg,2004-07-16,9 Songs,False,5.2,75
5,False,/z4m4MnktvYSYuoydG7tN7VxjB9V.jpg,"[35, 10749]",9801,en,Bridget Jones: The Edge of Reason,"Bridget Jones is becoming uncomfortable in her relationship with Mark Darcy. Apart from discovering that he's a conservative voter, she has to deal with a new boss, a strange contractor and the worst vacation of her life.",3.068739,/fs3nGIwSBk9H8EcuPtnj7qQrYj2.jpg,2004-11-10,Bridget Jones: The Edge of Reason,False,6.0,574
6,False,/f0eF1rB9KnZPonliSt8CazKvihD.jpg,"[35, 10749]",693,en,Meet the Fockers,"Hard-to-crack ex-CIA man, Jack Byrnes and his wife, Dina head for the warmer climes of Florida to meet son-in-law-to-be, Greg Focker's parents. Unlike their happily matched offspring, the future in-laws find themselves in a situation of opposites that definitely do not attract.",2.885922,/xHAqB06iL5D6HyOS6QpgyKkRQHD.jpg,2004-12-22,Meet the Fockers,False,6.1,1048
7,False,/AprhfmDEwy14xyjaAlcwdLolLjq.jpg,"[10749, 18]",11036,en,The Notebook,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",2.870953,/gMfstesBXKdsHToAUXVPHujUDfb.jpg,2004-06-25,The Notebook,False,7.6,2341
8,False,/cLOekK7EmHB1beYUYEXIlcr6mpS.jpg,"[10752, 36, 28, 12, 18, 10749]",1966,en,Alexander,"Alexander, the King of Macedonia, leads his legions against the giant Persian Empire. After defeating the Persians he leads his Army across the then known world venturing further than any Westerner had ever gone all the way to India.",2.85196,/cJrnmbsFm5cEt0pHZZ2a1ueH5aT.jpg,2004-11-21,Alexander,False,5.6,686
9,False,/bvFTBtBX2Q9T26jqmmDq5c0lYIT.jpg,"[35, 18, 10749]",1901,en,In Good Company,"Dan Foreman is a seasoned advertisement sales executive at a high-ranking publication when a corporate takeover results in him being placed under naive supervisor Carter Duryea, who is half his age. Matters are made worse when Dan's new supervisor becomes romantically involved with his daughter an 18 year-old college student Alex.",2.820463,/sYTw30QKeSKGxnexdZwkJZQlTOL.jpg,2004-12-29,In Good Company,False,5.9,154
10,False,/anF6N711d1rybQsFQeKU5WFfFiw.jpg,"[35, 10749]",15566,en,Surviving Christmas,"Drew Latham is an executive leading an empty, shallow life with only wealth on his side. Facing another lonely Christmas ahead, he revisit his old childhood home in the hope of reliving some old holiday memories – but he finds that the house in which he was raised is no longer the home in which he grew up.",2.589985,/l1SXiZWSNy7KRtNYN4cbNbLvSCX.jpg,2004-09-21,Surviving Christmas,False,5.1,83
11,False,/yBQ17Vm3k8UFayT2FNhypisXFPG.jpg,"[35, 18, 10751, 10749]",11130,en,The Princess Diaries 2: Royal Engagement,"Mia Thermopolis is now a college graduate and on her way to Genovia to take up her duties as princess. Her best friend Lilly also joins her for the summer. Mia continues her 'princess lessons'- riding horses side-saddle, archery, and other royal. But her complicated life is turned upside down once again when she not only learns that she is to take the crown as queen earlier than expected...",2.440537,/w9Z7A0GHEhIp7etpj0vyKOeU1Wx.jpg,2004-08-06,The Princess Diaries 2: Royal Engagement,False,5.9,492
12,False,/rRyvFnKBlO2sDCbYugtAByn7ywL.jpg,"[35, 10749]",5966,en,Along Came Polly,"Reuben Feffer is a guy who's spent his entire life playing it safe. Polly Prince is irresistible as a free-spirit who lives for the thrill of the moment. When these two comically mismatched souls collide, Reuben's world is turned upside down, as he makes an uproarious attempt to change his life from middle-of-the-road to totally-out-there.",2.282645,/nIY4kvJTTnxoBR0wycrXng5MOYs.jpg,2004-01-16,Along Came Polly,False,5.8,606
13,False,/jEy9ZT5iXJE1HFNxYTFTGD5zbt5.jpg,"[35, 18, 10749]",401,en,Garden State,"Andrew returns to his hometown for the funeral of his mother, a journey that reconnects him with past friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam - a girl also suffering from various maladies - opens up the possibility of rekindling emotional attachments, confronting his psychologist father, and perhaps beginning a new life.",2.163892,/u7IASCZ02Q94SYklSIR2609inis.jpg,2004-01-16,Garden State,False,7.1,503
14,False,/7qeDI4aMsqbZW5B4f2f3UMo6Vpr.jpg,"[14, 18, 878, 10749]",844,zh,2046,"2046 is the sequel to Wong Kar-Wais’ successful box-office hit In The Mood For Love. A film about affairs, ending relationships, and a shared love for Kung-Fu novels as the main character, Chow, writes his own novel and reflects back on his favorite love Su.",2.117211,/orslhtqVBbI1n7RECP7Fkhuodph.jpg,2004-05-20,2046,False,6.8,173
15,False,/ylNIzyRsg9vVteGYwsqIyONUUZl.jpg,"[18, 10749]",23601,en,We Don't Live Here Anymore,"Married couple Jack and Terry Linden are experiencing a difficult period in their relationship. When Jack decides to step outside the marriage, he becomes involved with Edith, who happens to be the wife of his best friend and colleague, Hank Evans. Learning of their partners' infidelity, Terry and Hank engage in their own extramarital affair together. Now, both marriages and friendships are on the brink of collapse.",2.110143,/x0lUzdRQbYQVVI8ZofoiXpsBBAF.jpg,2004-01-20,We Don't Live Here Anymore,False,5.8,25
16,False,/7IbD77JqFxoGu7KiiSL8iF0Wevj.jpg,"[53, 18, 10749]",9833,en,The Phantom of the Opera,"Deformed since birth, a bitter man known only as the Phantom lives in the sewers underneath the Paris Opera House. He falls in love with the obscure chorus singer Christine, and privately tutors her while terrorizing the rest of the opera house and demanding Christine be given lead roles. Things get worse when Christine meets back up with her childhood acquaintance Raoul and the two fall in love",2.068243,/oJc4DICMlyowwc45j0SQBmvGdTe.jpg,2004-12-08,The Phantom of the Opera,False,6.9,366
17,False,/pZY3GrP6pfpidpT0ocHBWmnyd9d.jpg,"[10749, 28, 12, 80, 9648]",11540,fr,Arsène Lupin,"As the daring thief Arsène Lupin (Duris) ransacks the homes of wealthy Parisians, the police, with a secret weapon in their arsenal, attempt to ferret him out.",2.012741,/kY1ALa1lxvSvBvuUNk5VIhDdVJs.jpg,2004-09-17,Adventures of Arsene Lupin,False,5.0,74
18,False,/klrbSV0LTP5T6lZgLjQ2yvHnReS.jpg,"[10752, 18, 9648, 10749]",2841,fr,Un long dimanche de fiançailles,"In 1919, Mathilde was 19 years old. Two years earlier, her fiancé Manech left for the front at the Somme. Like millions of others he was ""killed on the field of battle."" It's written in black and white on the official notice. But Mathilde refuses to believe it. If Manech had died, she would know. She hangs on to her intuition as tightly as she would onto the last thread of hope linking her to her lover. A former sergeant tells her in vain that Manech died in the no man's land of a trench named Bingo Crepescule, in the company of four other men condemned to die for self-inflicted wounds. Her path ahead is full of obstacles but Mathilde is not frightened. Anything is possible to someone who is willing to challenge fate...",2.003654,/jtE7Xrj8KKnhGI3p2yCgwrtUCnd.jpg,2004-10-26,A Very Long Engagement,False,7.0,281
